timestamp_ms,z1,z2,z3,z4,ground_truth_label
60029,0.000000,0.000000,0.005619,0.000000,0
60294,0.000000,0.000000,0.006726,0.000000,0
60552,0.000000,0.000000,0.004658,0.000000,0
60799,0.000000,0.000000,0.004983,0.000000,0
61048,0.000000,0.000000,0.005888,0.000000,0
61302,0.000000,0.000000,0.006025,0.000000,0
61558,0.000000,0.000000,0.003884,0.000000,0
61811,0.000000,0.000000,0.006807,0.000000,0
62058,0.000000,0.000000,0.005667,0.000000,0
62317,0.000000,0.000000,0.004738,0.000000,0
62573,0.000000,0.000000,0.006107,0.000000,0
62827,0.000000,0.000000,0.004675,0.000000,0
63083,0.000000,0.000000,0.004522,0.000000,0
63339,0.000000,0.000000,0.006349,0.000000,0
63588,0.000000,0.000000,0.003872,0.000000,0
63846,0.000000,0.000000,0.006663,0.000000,0
64215,0.000000,0.000000,0.003384,0.000000,0
64468,0.000000,0.000000,0.006403,0.000000,0
64724,0.000000,0.000000,0.003941,0.000000,0
64979,0.000000,0.000000,0.005832,0.000000,0
65235,0.000000,0.000000,0.006134,0.000000,0
65490,0.000000,0.000000,0.005696,0.000000,0
65739,0.000000,0.000000,0.006163,0.000000,0
65993,0.000000,0.000000,0.006352,0.000000,0
66248,0.000000,0.000000,0.004564,0.000000,0
66502,0.000000,0.000000,0.006848,0.000000,0
66748,0.000000,0.000000,0.003969,0.000000,0
67001,0.000000,0.000000,0.005978,0.000000,0
67248,0.000000,0.000000,0.005709,0.000000,0
67502,0.000000,0.000000,0.004464,0.000000,0
67758,0.000000,0.000000,0.004282,0.000000,0
68014,0.000000,0.000000,0.006517,0.000000,0
68388,0.000000,0.000000,0.004564,0.000000,0
68642,0.000000,0.000000,0.006955,0.000000,0
68898,0.000000,0.000000,0.005407,0.000000,0
69151,0.000000,0.000000,0.006711,0.000000,0
69402,0.000000,0.000000,0.005470,0.000000,0
69648,0.000000,0.000000,0.006286,0.000000,0
69903,0.000000,0.000000,0.005159,0.000000,0
70165,0.000000,0.000000,0.005885,0.000000,0
70420,0.000000,0.000000,0.006758,0.000000,0
70669,0.000000,0.000000,0.005314,0.000000,0
70923,0.000000,0.000000,0.007208,0.000000,0
71178,0.000000,0.000000,0.005165,0.000000,0
71433,0.000000,0.000000,0.007209,0.000000,0
71688,0.000000,0.000000,0.004823,0.000000,0
71943,0.000000,0.000000,0.007591,0.000000,0
72206,0.000000,0.000000,0.004342,0.000000,0
72569,0.000000,0.000000,0.006986,0.000000,0
72825,0.000000,0.000000,0.005105,0.000000,0
73080,0.000000,0.000000,0.005305,0.000000,0
73337,0.000000,0.000000,0.007057,0.000000,0
73592,0.000000,0.000000,0.004338,0.000000,0
73848,0.000000,0.000000,0.006796,0.000000,0
74113,0.000000,0.000000,0.005757,0.000000,0
74367,0.000000,0.000000,0.006322,0.000000,0
74625,0.000000,0.000000,0.005831,0.000000,0
74879,0.000000,0.000000,0.005957,0.000000,0
75134,0.000000,0.000000,0.006083,0.000000,0
75394,0.000000,0.000000,0.006874,0.000000,0
75651,0.000000,0.000000,0.005924,0.000000,0
75915,0.000000,0.000000,0.005541,0.000000,0
76170,0.000000,0.000000,0.006170,0.000000,0
76417,0.000000,0.000000,0.006554,0.000000,0
76779,0.000000,0.000000,0.005606,0.000000,0
77036,0.000000,0.000000,0.005745,0.000000,0
77289,0.000000,0.000000,0.006176,0.000000,0
77542,0.000000,0.000000,0.006044,0.000000,0
77811,0.000000,0.000000,0.006512,0.000000,0
78058,0.000000,0.000000,0.006576,0.000000,0
78312,0.000000,0.000000,0.006443,0.000000,0
78568,0.000000,0.000000,0.006162,0.000000,0
78823,0.000000,0.000000,0.005846,0.000000,0
79081,0.000000,0.000000,0.005924,0.000000,0
79328,0.000000,0.000000,0.006294,0.000000,0
79585,0.000000,0.000000,0.006485,0.000000,0
79845,0.000000,0.000000,0.006481,0.000000,0
80100,0.000000,0.000000,0.005470,0.000000,0
80352,0.000000,0.000000,0.005691,0.000000,0
80608,0.000000,0.000000,0.005683,0.000000,0
80970,0.000000,0.000000,0.006748,0.000000,0
81218,0.000000,0.000000,0.006452,0.000000,0
81474,0.000000,0.000000,0.006062,0.000000,0
81731,0.000000,0.000000,0.006315,0.000000,0
81978,0.000000,0.000000,0.005831,0.000000,0
82232,0.000000,0.000000,0.006344,0.000000,0
82487,0.000000,0.000000,0.006535,0.000000,0
82742,0.000000,0.000000,0.006812,0.000000,0
82998,0.000000,0.000000,0.005807,0.000000,0
83253,0.000000,0.000000,0.006602,0.000000,0
83508,0.000000,0.000000,0.006799,0.000000,0
83762,0.000000,0.000000,0.005059,0.000000,0
84018,0.000000,0.000000,0.006953,0.000000,0
84271,0.000000,0.000000,0.006959,0.000000,0
84518,0.000000,0.000000,0.005476,0.000000,0
84774,0.000000,0.000000,0.006533,0.000000,0
85138,0.000000,0.000000,0.004639,0.000000,0
85402,0.000000,0.000000,0.007260,0.000000,0
85651,0.000000,0.000000,0.005664,0.000000,0
85898,0.000000,0.000000,0.007652,0.000000,0
86151,0.000000,0.000000,0.006540,0.000000,0
86398,0.000000,0.000000,0.005219,0.000000,0
86653,0.000000,0.000000,0.005733,0.000000,0
86909,0.000000,0.000000,0.006976,0.000000,0
87156,0.000000,0.000000,0.007722,0.000000,0
87418,0.000000,0.000000,0.006661,0.000000,0
87667,0.000000,0.000000,0.006258,0.000000,0
87921,0.000000,0.000000,0.007493,0.000000,0
88177,0.000000,0.000000,0.006534,0.000000,0
88433,0.000000,0.000000,0.006547,0.000000,0
88688,0.000000,0.000000,0.007100,0.000000,0
88943,0.000000,0.000000,0.006097,0.000000,0
89315,0.000000,0.000000,0.005162,0.000000,0
89569,0.000000,0.000000,0.006186,0.000000,0
89823,0.000000,0.000000,0.006669,0.000000,0
90080,0.000000,0.000000,0.006404,0.000000,0
90333,0.000000,0.000000,0.006392,0.000000,0
90589,0.000000,0.000000,0.006296,0.000000,0
90847,0.000000,0.000000,0.006946,0.000000,0
91100,0.000000,0.000000,0.005879,0.000000,0
91348,0.000000,0.000000,0.006553,0.000000,0
91602,0.000000,0.000000,0.005799,0.000000,0
91858,0.000000,0.000000,0.006933,0.000000,0
92113,0.000000,0.000000,0.007050,0.000000,0
92370,0.000000,0.000000,0.007396,0.000000,0
92617,0.000000,0.000000,0.007409,0.000000,0
92872,0.000000,0.000000,0.006485,0.000000,0
93130,0.000000,0.000000,0.007267,0.000000,0
93503,0.000000,0.000000,0.007932,0.000000,0
93758,0.000000,0.000000,0.007118,0.000000,0
94013,0.000000,0.000000,0.006426,0.000000,0
94269,0.000000,0.000000,0.008027,0.000000,0
94523,0.000000,0.000000,0.006808,0.000000,0
94778,0.000000,0.000000,0.006812,0.000000,0
95032,0.000000,0.000000,0.006075,0.000000,0
95286,0.000000,0.000000,0.006875,0.000000,0
95541,0.000000,0.000000,0.006162,0.000000,0
95789,0.000000,0.000000,0.005530,0.000000,0
96037,0.000000,0.000000,0.006085,0.000000,0
96293,0.000000,0.000000,0.006707,0.000000,0
96550,0.000000,0.000000,0.005954,0.000000,0
96800,0.000000,0.000000,0.007138,0.000000,0
97048,0.000000,0.000000,0.006534,0.000000,0
97296,0.000000,0.000000,0.007011,0.000000,0
97659,0.000000,0.000000,0.006071,0.000000,0
97913,0.000000,0.000000,0.006139,0.000000,0
98169,0.000000,0.000000,0.006796,0.000000,0
98418,0.000000,0.000000,0.006769,0.000000,0
98674,0.000000,0.000000,0.007422,0.000000,0
98930,0.000000,0.000000,0.006736,0.000000,0
99192,0.000000,0.000000,0.006380,0.000000,0
99447,0.000000,0.000000,0.006044,0.000000,0
99698,0.000000,0.000000,0.006913,0.000000,0
99952,0.000000,0.000000,0.006033,0.000000,0
100210,0.000000,0.000000,0.007449,0.000000,0
100468,0.000000,0.000000,0.007457,0.000000,0
100722,0.000000,0.000000,0.006994,0.000000,0
100978,0.000000,0.000000,0.006831,0.000000,0
101231,0.000000,0.000000,0.006098,0.000000,0
101479,0.000000,0.000000,0.007407,0.000000,0
101838,0.000000,0.000000,0.006649,0.000000,0
102087,0.000000,0.000000,0.006719,0.000000,0
102342,0.000000,0.000000,0.006311,0.000000,0
102598,0.000000,0.000000,0.006114,0.000000,0
102848,0.000000,0.000000,0.006142,0.000000,0
103102,0.000000,0.000000,0.007278,0.000000,0
103359,0.000000,0.000000,0.006680,0.000000,0
103609,0.000000,0.000000,0.006636,0.000000,0
103865,0.000000,0.000000,0.006563,0.000000,0
104120,0.000000,0.000000,0.006714,0.000000,0
104372,0.000000,0.000000,0.006748,0.000000,0
104618,0.000000,0.000000,0.006397,0.000000,0
104872,0.000000,0.000000,0.006907,0.000000,0
105136,0.000000,0.000000,0.007010,0.000000,0
105394,0.000000,0.000000,0.007495,0.000000,0
105648,0.000000,0.000000,0.007391,0.000000,0
106009,0.000000,0.000000,0.008637,0.000000,0
106257,0.000000,0.000000,0.006743,0.000000,0
106514,0.000000,0.000000,0.007976,0.000000,0
106769,0.000000,0.000000,0.006753,0.000000,0
107017,0.000000,0.000000,0.006751,0.000000,0
107272,0.000000,0.000000,0.007750,0.000000,0
107528,0.000000,0.000000,0.006878,0.000000,0
107782,0.000000,0.000000,0.006563,0.000000,0
108039,0.000000,0.000000,0.005768,0.000000,0
108287,0.000000,0.000000,0.005995,0.000000,0
108543,0.000000,0.000000,0.006765,0.000000,0
108799,0.000000,0.000000,0.006619,0.000000,0
109053,0.000000,0.000000,0.005915,0.000000,0
109311,0.000000,0.000000,0.006464,0.000000,0
109558,0.000000,0.000000,0.006543,0.000000,0
109811,0.000000,0.000000,0.007026,0.000000,0
110181,0.000000,0.000000,0.006158,0.000000,0
110438,0.000000,0.000000,0.008265,0.000000,0
110691,0.000000,0.000000,0.007438,0.000000,0
110938,0.000000,0.000000,0.008018,0.000000,0
111192,0.000000,0.000000,0.007595,0.000000,0
111448,0.000000,0.000000,0.006919,0.000000,0
111696,0.000000,0.000000,0.007125,0.000000,0
111951,0.000000,0.000000,0.007816,0.000000,0
112207,0.000000,0.000000,0.006903,0.000000,0
112470,0.000000,0.000000,0.006672,0.000000,0
112718,0.000000,0.000000,0.007024,0.000000,0
112971,0.000000,0.000000,0.006888,0.000000,0
113218,0.000000,0.000000,0.006566,0.000000,0
113472,0.000000,0.000000,0.006219,0.000000,0
113728,0.000000,0.000000,0.006753,0.000000,0
113978,0.000000,0.000000,0.005939,0.000000,0
114349,0.000000,0.000000,0.008710,0.000000,0
114598,0.000000,0.000000,0.008048,0.000000,0
114853,0.000000,0.000000,0.007334,0.000000,0
115111,0.000000,0.000000,0.007070,0.000000,0
115370,0.000000,0.000000,0.007464,0.000000,0
115617,0.000000,0.000000,0.006941,0.000000,0
115872,0.000000,0.000000,0.007387,0.000000,0
116117,0.000000,0.000000,0.005533,0.000000,0
116372,0.000000,0.000000,0.006635,0.000000,0
116628,0.000000,0.000000,0.007182,0.000000,0
116918,0.000000,0.000000,0.007312,0.000000,0
117169,0.000000,0.000000,0.006123,0.000000,0
117419,0.000000,0.000000,0.006651,0.000000,0
117672,0.000000,0.000000,0.006223,0.000000,0
117928,0.000000,0.000000,0.006733,0.000000,0
118183,0.000000,0.000000,0.007062,0.000000,0
118547,0.000000,0.000000,0.006113,0.000000,0
118800,0.000000,0.000000,0.007786,0.000000,0
119047,0.000000,0.000000,0.007731,0.000000,0
119301,0.000000,0.000000,0.007473,0.000000,0
119547,0.000000,0.000000,0.009077,0.000000,0
119801,0.000000,0.000000,0.007100,0.000000,0
120059,0.000000,0.000000,0.006809,0.000000,0
120324,0.000000,0.000000,0.008075,0.000000,0
120582,0.000000,0.000000,0.007302,0.000000,0
120838,0.000000,0.000000,0.008012,0.000000,0
121092,0.000000,0.000000,0.007917,0.000000,0
121348,0.000000,0.000000,0.007768,0.000000,0
121602,0.000000,0.000000,0.007004,0.000000,0
121857,0.000000,0.000000,0.006966,0.000000,0
122119,0.000000,0.000000,0.006692,0.000000,0
122380,0.000000,0.000000,0.007173,0.000000,0
122737,0.000000,0.000000,0.005264,0.000000,0
122993,0.000000,0.000000,0.006958,0.000000,0
123250,0.000000,0.000000,0.007642,0.000000,0
123499,0.000000,0.000000,0.007354,0.000000,0
123751,0.000000,0.000000,0.008505,0.000000,0
124002,0.000000,0.000000,0.008568,0.000000,0
124258,0.000000,0.000000,0.007098,0.000000,0
124511,0.000000,0.000000,0.007335,0.000000,0
124762,0.000000,0.000000,0.007964,0.000000,0
125019,0.000000,0.000000,0.007089,0.000000,0
125268,0.000000,0.000000,0.007563,0.000000,0
125523,0.000000,0.000000,0.007156,0.000000,0
125776,0.000000,0.000000,0.006642,0.000000,0
126030,0.000000,0.000000,0.006891,0.000000,0
126278,0.000000,0.000000,0.007381,0.000000,0
126532,0.000000,0.000000,0.007413,0.000000,0
126887,0.000000,0.000000,0.007782,0.000000,0
127140,0.000000,0.000000,0.008005,0.000000,0
127388,0.000000,0.000000,0.007706,0.000000,0
127645,0.000000,0.000000,0.007116,0.000000,0
127899,0.000000,0.000000,0.007674,0.000000,0
128153,0.000000,0.000000,0.006287,0.000000,0
128408,0.000000,0.000000,0.007249,0.000000,0
128663,0.000000,0.000000,0.007019,0.000000,0
128918,0.000000,0.000000,0.007145,0.000000,0
129172,0.000000,0.000000,0.007104,0.000000,0
129430,0.000000,0.000000,0.006667,0.000000,0
129677,0.000000,0.000000,0.006835,0.000000,0
129928,0.000000,0.000000,0.007278,0.000000,0
130181,0.000000,0.000000,0.007284,0.000000,0
130429,0.000000,0.000000,0.008969,0.000000,0
130683,0.000000,0.000000,0.007064,0.000000,0
131048,0.000000,0.000000,0.005355,0.000000,0
131311,0.000000,0.000000,0.007319,0.000000,0
131568,0.000000,0.000000,0.006877,0.000000,0
131823,0.000000,0.000000,0.006844,0.000000,0
132077,0.000000,0.000000,0.006422,0.000000,0
132331,0.000000,0.000000,0.007347,0.000000,0
132579,0.000000,0.000000,0.007230,0.000000,0
132829,0.000000,0.000000,0.008004,0.000000,0
133084,0.000000,0.000000,0.006913,0.000000,0
133339,0.000000,0.000000,0.006300,0.000000,1
133592,0.000000,0.000000,0.007363,0.000000,1
133838,0.000000,0.000000,0.007049,0.000000,1
134092,0.000000,0.000000,0.007359,0.000000,1
134348,0.000000,0.000000,0.007150,0.000000,1
134603,0.000000,0.000000,0.007758,0.000000,1
134859,0.000000,0.402631,0.000000,0.000000,1
135119,0.000000,0.000000,0.007847,0.000000,1
135502,0.000000,0.000000,0.009170,0.000000,1
135748,0.000000,0.345012,0.000000,0.000000,1
135998,0.000000,0.215304,0.000000,0.000000,1
136249,0.000000,0.332540,0.000000,0.000000,1
136510,0.000000,0.329549,0.000000,0.000000,1
136770,0.000000,0.202807,0.000000,0.000000,1
137032,0.000366,0.040801,0.000000,0.000000,1
137297,0.000000,0.213499,0.000000,0.000000,1
137558,0.016249,0.102971,0.000000,0.000000,1
137824,0.011819,0.087380,0.000000,0.000000,1
138095,0.000000,0.474603,0.000000,0.000000,1
138360,0.012824,0.074901,0.000000,0.000000,1
138622,0.000000,0.328265,0.000000,0.000000,1
138881,0.000000,0.176293,0.000000,0.000000,1
139149,0.000000,0.453925,0.000000,0.000000,1
139411,0.000000,0.708278,0.000000,0.000000,1
139676,0.000000,0.517088,0.000000,0.000000,1
139943,0.000000,0.264252,0.000000,0.000000,1
140210,0.000000,0.385637,0.000000,0.000000,1
140491,0.000000,0.694704,0.000000,0.000000,1
140753,0.000000,0.586087,0.000000,0.000000,1
141018,0.000000,0.287734,0.000000,0.000000,1
141280,0.013437,0.055430,0.000000,0.000000,1
141542,0.000000,0.283780,0.000000,0.000000,1
141798,0.000000,0.108153,0.000000,0.000000,1
142060,0.000000,0.196431,0.000000,0.000000,1
142325,0.000000,0.354109,0.000000,0.000000,1
142592,0.000000,0.454400,0.000000,0.000000,1
142850,0.000000,0.689237,0.000000,0.000000,1
143118,0.000000,0.732030,0.000000,0.000000,1
143378,0.000000,0.394022,0.000000,0.000000,1
143639,0.000000,0.693687,0.000000,0.000000,1
143902,0.000000,0.476113,0.000000,0.000000,1
144170,0.000000,0.562313,0.000000,0.000000,1
144433,0.008489,0.139896,0.000000,0.000000,1
144698,0.000000,0.376418,0.000000,0.000000,1
144961,0.000000,0.568939,0.000000,0.000000,1
145223,0.007060,0.070601,0.000000,0.000000,1
145481,0.000000,0.562465,0.000000,0.000000,1
145748,0.006182,0.049726,0.000000,0.000000,1
146017,0.000000,0.265223,0.000000,0.000000,1
146280,0.009366,0.068618,0.000000,0.000000,1
146537,0.000000,0.154715,0.000000,0.000000,1
146800,0.000000,0.154565,0.000000,0.000000,1
147068,0.000000,0.000000,0.006880,0.000000,1
147323,0.000000,0.000000,0.009093,0.000000,1
147579,0.010061,0.078999,0.000000,0.000000,0
147843,0.000000,0.000000,0.006364,0.000000,0
148098,0.000000,0.000000,0.007093,0.000000,0
148351,0.000000,0.000000,0.008314,0.000000,0
148599,0.000000,0.000000,0.008640,0.000000,0
148853,0.000000,0.000000,0.007856,0.000000,0
149107,0.000000,0.000000,0.007403,0.000000,0
149361,0.000000,0.000000,0.006643,0.000000,0
149608,0.000000,0.000000,0.006006,0.000000,0
149871,0.000000,0.000000,0.006383,0.000000,0
150128,0.000000,0.000000,0.006597,0.000000,0
150382,0.000000,0.000000,0.006852,0.000000,0
150643,0.000000,0.000000,0.006764,0.000000,0
150897,0.000000,0.000000,0.006656,0.000000,0
151259,0.000000,0.000000,0.006149,0.000000,0
151522,0.000000,0.000000,0.007020,0.000000,0
151778,0.000000,0.000000,0.006742,0.000000,0
152034,0.000000,0.000000,0.007482,0.000000,0
152289,0.000000,0.000000,0.007243,0.000000,0
152538,0.000000,0.000000,0.006981,0.000000,0
152792,0.000000,0.000000,0.007109,0.000000,0
153048,0.000000,0.000000,0.006675,0.000000,0
153302,0.000000,0.000000,0.006045,0.000000,0
153559,0.000000,0.000000,0.007184,0.000000,0
153812,0.000000,0.000000,0.006442,0.000000,0
154067,0.000000,0.000000,0.007650,0.000000,0
154320,0.000000,0.000000,0.007518,0.000000,0
154568,0.000000,0.000000,0.006811,0.000000,0
154820,0.000000,0.000000,0.006750,0.000000,0
155068,0.000000,0.000000,0.007239,0.000000,0
155442,0.000000,0.000000,0.008250,0.000000,0
155698,0.000000,0.000000,0.006804,0.000000,0
155951,0.000000,0.000000,0.007215,0.000000,0
156199,0.000000,0.000000,0.006880,0.000000,0
156452,0.071378,0.000000,0.000000,0.000000,0
156709,0.000000,0.000000,0.007038,0.000000,0
156963,0.000000,0.000000,0.006614,0.000000,0
157221,0.000000,0.000000,0.007850,0.000000,0
157468,0.000000,0.000000,0.006694,0.000000,0
157723,0.000000,0.000000,0.007333,0.000000,0
157978,0.000000,0.000000,0.006073,0.000000,0
158232,0.000000,0.000000,0.007437,0.000000,0
158488,0.000000,0.000000,0.007828,0.000000,0
158743,0.000000,0.000000,0.006591,0.000000,0
158997,0.000000,0.000000,0.006152,0.000000,0
159259,0.000000,0.000000,0.006564,0.000000,0
159507,0.000000,0.000000,0.007158,0.000000,0
159875,0.000000,0.000000,0.007155,0.000000,0
160128,0.000000,0.000000,0.000000,0.000000,0
160388,0.014092,0.201284,0.000000,0.000000,0
160661,0.000000,0.000000,0.006525,0.000000,0
160908,0.000000,0.000000,0.007499,0.000000,0
161164,0.000000,0.000000,0.008158,0.000000,0
161420,0.000000,0.000000,0.008080,0.000000,0
161668,0.000000,0.000000,0.007349,0.000000,0
161923,0.000000,0.000000,0.007252,0.000000,0
162178,0.000000,0.292476,0.000000,0.000000,0
162428,0.000000,0.000000,0.007041,0.000000,0
162679,0.000000,0.000000,0.005927,0.000000,0
162934,0.000000,0.000000,0.006728,0.000000,0
163189,0.000000,0.000000,0.006692,0.000000,0
163440,0.045516,0.098504,0.000000,0.000000,0
163701,0.000000,0.000000,0.007667,0.000000,0
163948,0.000000,0.000000,0.008724,0.000000,0
164201,0.000000,0.000000,0.005522,0.000000,0
164448,0.000000,0.000000,0.007920,0.000000,0
164698,0.000000,0.000000,0.005504,0.000000,0
165060,0.000000,0.000000,0.005924,0.000000,0
165315,0.000000,0.000000,0.008808,0.000000,0
165571,0.000000,0.000000,0.005831,0.000000,0
165817,0.000000,0.000000,0.006475,0.000000,0
166071,0.000000,0.000000,0.007941,0.000000,0
166334,0.000000,0.000000,0.006499,0.000000,0
166590,0.000000,0.000000,0.005950,0.000000,0
166845,0.000000,0.000000,0.007886,0.000000,0
167100,0.000000,0.000000,0.006996,0.000000,0
167349,0.000000,0.000000,0.006740,0.000000,0
167602,0.000000,0.000000,0.007644,0.000000,0
167858,0.000000,0.000000,0.008372,0.000000,0
168111,0.000000,0.000000,0.007886,0.000000,0
168363,0.000000,0.000000,0.005791,0.000000,0
168618,0.000000,0.000000,0.006343,0.000000,0
168870,0.000000,0.000000,0.006590,0.000000,0
169240,0.000000,0.000000,0.005934,0.000000,0
169490,0.000000,0.000000,0.007999,0.000000,0
169738,0.000000,0.000000,0.006333,0.000000,0
169990,0.000000,0.000000,0.005298,0.000000,0
170238,0.000000,0.000000,0.006797,0.000000,0
170487,0.000000,0.000000,0.008396,0.000000,0
170741,0.000000,0.000000,0.008556,0.000000,0
170988,0.000000,0.000000,0.006661,0.000000,0
171242,0.000000,0.000000,0.005740,0.000000,0
171499,0.000000,0.000000,0.006076,0.000000,0
171754,0.000000,0.000000,0.006070,0.000000,0
172009,0.000000,0.000000,0.007455,0.000000,0
172257,0.000000,0.000000,0.007636,0.000000,0
172510,0.000000,0.000000,0.007086,0.000000,0
172765,0.000000,0.000000,0.007400,0.000000,0
173018,0.000000,0.000000,0.006642,0.000000,0
173384,0.000000,0.000000,0.007868,0.000000,0
173637,0.000000,0.000000,0.006135,0.000000,0
173892,0.000000,0.000000,0.006180,0.000000,0
174148,0.000000,0.000000,0.006555,0.000000,0
174403,0.000000,0.000000,0.005702,0.000000,0
174658,0.000000,0.000000,0.006847,0.000000,0
174912,0.000000,0.000000,0.005640,0.000000,0
175168,0.000000,0.000000,0.005975,0.000000,0
175422,0.000000,0.000000,0.006074,0.000000,0
175688,0.000000,0.000000,0.008033,0.000000,0
175943,0.000000,0.000000,0.006278,0.000000,0
176197,0.000000,0.000000,0.006569,0.000000,0
176453,0.000000,0.000000,0.005819,0.000000,0
176708,0.000000,0.000000,0.005977,0.000000,0
176963,0.000000,0.000000,0.006213,0.000000,0
177217,0.000000,0.000000,0.006809,0.000000,0
177589,0.000000,0.000000,0.006943,0.000000,0
177838,0.000000,0.000000,0.007478,0.000000,0
178092,0.000000,0.000000,0.006423,0.000000,0
178348,0.000000,0.000000,0.007198,0.000000,0
178602,0.000000,0.000000,0.006499,0.000000,0
178859,0.000000,0.000000,0.006376,0.000000,0
179107,0.000000,0.000000,0.007402,0.000000,0
179374,0.000000,0.000000,0.007437,0.000000,0
179629,0.000000,0.000000,0.006165,0.000000,0
179877,0.000000,0.000000,0.006043,0.000000,0
180132,0.000000,0.000000,0.005790,0.000000,0
180387,0.000000,0.000000,0.006042,0.000000,0
180644,0.000000,0.000000,0.008640,0.000000,0
180900,0.000000,0.000000,0.008044,0.000000,0
181152,0.000000,0.000000,0.005882,0.000000,0
181399,0.000000,0.000000,0.006215,0.000000,0
181763,0.000000,0.000000,0.004826,0.000000,0
182018,0.000000,0.000000,0.006396,0.000000,0
182274,0.000000,0.000000,0.007030,0.000000,0
182529,0.000000,0.000000,0.007003,0.000000,0
182783,0.000000,0.000000,0.007075,0.000000,0
183041,0.000000,0.000000,0.006499,0.000000,0
183298,0.000000,0.000000,0.005931,0.000000,0
183552,0.000000,0.000000,0.006750,0.000000,0
183808,0.000000,0.000000,0.007417,0.000000,0
184062,0.000000,0.000000,0.005933,0.000000,0
184320,0.000000,0.000000,0.008006,0.000000,0
184568,0.000000,0.000000,0.005048,0.000000,0
184821,0.000000,0.000000,0.007425,0.000000,0
185091,0.000000,0.000000,0.004939,0.000000,0
185347,0.000000,0.000000,0.006733,0.000000,0
185595,0.000000,0.000000,0.005494,0.000000,0
185969,0.000000,0.000000,0.006163,0.000000,0
186217,0.000000,0.000000,0.006440,0.000000,0
186474,0.000000,0.000000,0.007104,0.000000,0
186729,0.000000,0.000000,0.007793,0.000000,0
186987,0.000000,0.000000,0.007062,0.000000,0
187244,0.000000,0.000000,0.008480,0.000000,0
187498,0.000000,0.000000,0.007290,0.000000,0
187748,0.000000,0.000000,0.008175,0.000000,0
188002,0.000000,0.000000,0.007806,0.000000,0
188258,0.000000,0.000000,0.007417,0.000000,0
188519,0.000000,0.000000,0.007579,0.000000,0
